Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Feces	Feces	Feces	Feces	Feces	Mucosa	Mucosa	Mucosa	Mucosa	Mucosa	Tumor	Tumor	Tumor	Tumor	Tumor
1a03eab87b42c9ce0c5101b738299f36	1.0	1.0	1.0	1.0	9.0	4.0	19.5	42.0	100.5	397.0	33.0	114.0	269.5	458.0	2649.0
4dd9bf6f18b9eae7fbd5931f6a89d414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2046.0	1.0	1.0	1.0	1.0	2316.0
45c5edd51be1ecc155c9f12c0374f5b2	38.0	86.75	117.5	170.0	187.0	157.0	189.5	228.5	254.75	710.0	143.0	243.5	310.5	380.5	494.0
29c92dd089c4362c8266a7d0a44fc1c8	1.0	1.0	1.0	1.0	269.0	1.0	1.0	1.0	241.75	423.0	1.0	1.0	1.0	570.25	2561.0
4bc406548cea31b6c1fd92d6921b6b7d	1.0	1.0	1.0	1.0	73.0	1.0	1.0	1.0	1.0	809.0	1.0	1.0	1.0	1.0	3399.0
c7b3f033e9928c6913db2f05d3d20d97	1.0	1.0	1.0	1.0	416.0	1.0	1.0	1.0	1.0	2898.0	1.0	1.0	1.0	1.0	903.0
dfbfb19eaec2a395e5ae5ba55ebc5150	1.0	2.25	6.0	63.0	240.0	1.0	1.0	11.0	75.0	555.0	1.0	1.0	6.5	144.0	2860.0
c1e8642f8860f09533337e6dcac4c65f	28.0	42.25	115.5	203.75	2318.0	1.0	29.75	48.0	109.75	130.0	1.0	46.25	74.0	240.5	348.0
9c7e0272d2e684c96ed30e567dae6c71	1.0	1.0	1.0	1.0	450.0	1.0	1.0	1.0	1.0	1964.0	1.0	1.0	1.0	1.0	1473.0
5932ee823a8651527b09210006d52195	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	364.0	1.0	1.0	1.0	1.0	3440.0
9196cc8493a3a9a67598970dccfe1b05	1.0	35.25	68.0	105.25	258.0	1.0	115.5	123.0	280.5	346.0	1.0	60.25	266.0	417.75	1249.0
822b39e0bdc1a2b92ce29a0b98e2521e	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2416.0	1.0	1.0	1.0	1.0	1351.0
45514383703350e16de152e307b71fe8	1.0	1.0	1.0	268.75	1129.0	1.0	1.0	1.0	434.5	1078.0	1.0	1.0	1.0	130.75	429.0
361d5fcf93ca753fe4872c98a62972b3	131.0	197.0	213.0	751.0	955.0	7.0	21.25	110.5	171.25	223.0	1.0	6.75	75.0	145.5	171.0
983221711f529bb7d73fcffec66c0293	1.0	1.0	1.0	300.25	459.0	1.0	1.0	1.0	10.0	1222.0	1.0	1.0	1.0	10.75	1622.0
f7a1c2a7dc74eb24446faaa79f519ee6	1.0	145.5	297.5	949.0	1521.0	1.0	1.0	1.0	1.0	94.0	1.0	1.0	1.0	1.0	75.0
b12b2fe4fb3696296a87078e7a14d418	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1635.0	1.0	1.0	1.0	1.0	1875.0
3d851ec0c09670864ce9be8aa0a965c3	79.0	182.25	234.5	337.75	821.0	1.0	5.25	54.0	177.75	380.0	1.0	16.5	69.5	128.5	535.0
3ec9a72eea2934c7e20bf5e3840b3935	1.0	22.75	87.5	525.75	1149.0	1.0	15.5	64.5	78.25	408.0	1.0	1.0	14.5	70.75	626.0
12e7003065a0b6f1e32006d91dea2d5f	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2081.0	1.0	1.0	1.0	1.0	1199.0
188c7a58e0b33043a1fa531a73732917	1.0	1.0	1.0	1.0	906.0	1.0	1.0	1.0	1.0	1369.0	1.0	1.0	1.0	1.0	958.0
367da03193554afa419233cf58aa75c7	114.0	349.25	417.0	653.5	776.0	1.0	1.0	26.5	63.25	111.0	1.0	1.0	27.0	59.0	82.0
d443d45b9452b33e2f15317f488a8aff	1.0	16.5	69.0	131.25	500.0	1.0	57.75	88.0	215.75	268.0	1.0	102.5	282.0	435.25	516.0
